,1,2,3
3dad238f-4b4b-59ce-9652-9801c62c738d,828,3607,3253
5ca95588-4417-5b3b-9ddd-d3ddc09eda6c,2393,3473,828
661fe7d7-9f48-502b-a729-39bbf79fa18a,3553,1435,3474
c471488a-c7de-5999-9e30-1571f6615958,3478,3474,1435
6825689f-a02e-5b92-8a67-8ea416551523,3475,3607,181
d8f9c77b-a331-56f2-b2b4-49c5b8828db9,828,3607,3602
33527825-bffd-5b9a-9304-253c50be67a2,2339,2393,3476
df67ccf2-b446-5775-bf4c-914ef1b99393,828,3473,3607
e4f031d3-fedd-5acd-bc7e-881c3af75311,109,3254,828
adce3cb2-0f00-542c-929b-3780fa96601f,3602,3607,3253
0189c36e-0596-5bca-b0f5-95943525c16f,3478,474,3472
5168f9fd-b523-5978-913e-fc3ed59c0e04,3478,828,3472
81848517-8747-5c01-90c4-c0c0fcf9d866,828,3478,3253
ca404a46-7089-5873-bc5c-ae365573d109,3607,3474,1435
c8cb09e4-3bfb-5372-9d79-f74d00b9d42e,3602,3475,828
a6bfde9b-9e8f-50c9-b96c-b71df9c417ba,3478,523,3553
a00cd764-0ced-5dd9-bc16-3ab2bdb26a8e,474,2794,3055
499871db-e620-596f-a16d-7ee4954d0f02,3478,3472,828
500970e0-2fb7-5ce6-8e77-6a053f4195e7,3553,474,2794
2656e0c8-b9c9-5637-9ffb-b559d9a2b2d6,3611,3253,3474
8fbc2ce3-f708-50c2-b9aa-0df717faed60,3602,1797,828
8472877b-cb99-509b-a449-e7d48e59da4e,828,3055,181
e7d08acc-93d6-59f0-bc49-652bd6781e65,3474,3475,109
79284472-2594-500c-8ecc-22e5caf4d576,828,3602,3607
a9581a99-34ba-5368-b45a-2e4f90413d8f,3478,1016,3602
6788af8d-9507-5a0b-a45f-a00b7ff801b8,3611,3475,3607
6fb2825a-bab0-59fa-8063-4ea5236cece0,3510,3607,3611
be7d6075-0ed5-56b1-9d0d-e086c92ab402,828,3478,3607
553c5011-dd0d-55f9-9984-f4eff59d28a2,2339,181,828
623e55b9-4f7a-5df3-acd7-8f25682b2f52,3474,1016,1435
54dfff7e-1563-56eb-95db-4caf5c952637,3473,474,3478
bf2e19b7-59d6-51f2-9e77-9961b3cf9cad,3611,3472,3474
4c1d0a58-f0eb-599c-b1ce-ae0d533c1da9,3475,3474,3253
